Snapshot = 0 .,Track_ID,x,y,z
,110,-479.842926,608.888128,620.60642
,112,-614.357066,586.633052,726.9125
,114,-578.269245,591.481068,831.299537
,116,-578.456267,591.12952,796.396878
,118,-548.25215,596.792084,621.225253
,119,-648.352334,581.993999,727.619706
,121,-511.400355,602.260822,829.879793
,122,-615.106265,586.593254,656.940544
,124,-718.303377,576.324825,693.646712
,125,-511.82014,602.206803,795.021292
,126,-646.503889,581.725741,831.880322
,127,-612.616352,586.34141,831.510444
Snapshot = 34 .,Track_ID,x,y,z
,2,-684.087649,578.618801,658.45105
,3,-682.92933,578.23637,692.920787
,9,-647.828456,582.169134,797.529007
,13,-615.265458,587.084721,691.96396
,16,-612.924491,586.290336,796.57629
,22,-578.81716,591.200063,761.527156
,26,-546.880841,595.907938,656.083198
,27,-546.088067,595.772768,690.526552
,32,-513.192949,602.284123,655.452812
,34,-512.145262,602.154618,725.038004
,35,-511.976251,602.223773,760.052422
,39,-478.599247,608.566603,655.411319
,47,-681.514029,577.432431,727.669642
,49,-681.824779,578.27489,797.767075
,50,-681.893905,578.575309,832.757886
,75,-562.19089,593.49365,867.893782
,76,-648.856077,582.08401,692.493198
,78,-612.507038,585.720355,761.419231
,88,-546.312624,596.514939,760.645426
,89,-685.454625,579.284514,623.681588
,91,-649.907498,582.357266,657.659248
,93,-646.18478,580.831208,762.012791
,97,-564.873407,593.47071,691.956517
,100,-544.264159,595.056674,794.883039
,101,-479.967876,610.537303,761.35752
,102,-649.10231,581.591488,622.921725
,103,-477.066093,607.853926,794.734899
,105,-514.811491,603.465216,620.502883
,106,-513.854691,603.404227,690.405463
,110,-479.780604,608.839443,620.594255
,114,-578.271119,591.487289,831.293872
,116,-578.257414,590.946498,796.292508
,118,-547.786956,596.367438,621.135935
,119,-648.671027,582.212681,727.693082
,121,-511.495407,602.35586,829.917897
,122,-615.118735,586.596364,656.931101
,124,-718.272827,576.321298,693.634937
,125,-511.823084,602.214608,795.01346
,126,-646.61323,581.809254,831.916315
,127,-612.431691,586.199103,831.403908
,128,-580.473528,591.701834,656.718917
,129,-720.211339,577.042168,623.864611
,131,-545.888673,596.636584,830.816847
Snapshot = 35 .,Track_ID,x,y,z
,2,-684.313831,578.770135,658.487488
,3,-683.157761,578.390592,692.963502
,9,-647.832372,582.171828,797.524897
,13,-615.19561,587.045672,691.942464
,16,-612.710029,586.15,796.485306
,22,-578.748589,591.150517,761.472111
,26,-546.893603,595.922491,656.078366
,27,-546.139641,595.827563,690.534106
,32,-513.14879,602.265654,655.44809
,34,-512.111741,602.13465,725.021507
,35,-512.051071,602.295732,760.070196
,39,-478.737917,608.696107,655.452201
,47,-682.075428,577.7902,727.814116
,49,-681.426434,578.027907,797.608771
,50,-681.707245,578.461246,832.664958
,75,-562.640267,593.903049,868.133738
,76,-648.439985,581.783509,692.399326
,78,-612.533783,585.746989,761.422009
,88,-546.36953,596.568097,760.666867
,89,-686.098426,579.708882,623.734023
,91,-649.839899,582.31333,657.640585
,93,-646.808362,581.265074,762.19998
,97,-565.509848,593.991477,692.075273
,100,-544.039297,594.857738,794.765227
,101,-479.332657,609.88181,761.035745
,102,-649.58189,581.932843,622.950275
,103,-476.60126,607.394286,794.484611
,105,-514.827238,603.491544,620.504049
,106,-513.921623,603.46766,690.420627
,110,-479.862395,608.92526,620.610641
,114,-578.19655,591.430077,831.254601
,116,-578.160445,590.853292,796.239073
,118,-547.405719,596.041025,621.097442
,119,-649.283472,582.638744,727.846332
,121,-511.652809,602.50575,830.001382
,122,-614.986036,586.510047,656.900551
,124,-718.306571,576.361346,693.645546
,125,-511.783091,602.183835,794.988631
,126,-646.634671,581.821391,831.92498
,127,-612.582802,586.323969,831.478339
,128,-580.566748,591.783958,656.734303
,129,-720.549723,577.248825,623.876442
,131,-545.898407,596.650276,830.815847
,135,-614.021127,586.40276,726.814073
,136,-682.725172,578.560561,763.050049
Snapshot = 36 .,Track_ID,x,y,z
,2,-685.085886,579.274349,658.619242
,3,-683.375416,578.534677,693.011549
,9,-647.778048,582.136945,797.500623
,13,-615.036555,586.938942,691.910414
,16,-612.757993,586.187466,796.509857
,22,-578.734189,591.140907,761.466112
,26,-546.984045,596.002004,656.083476
,27,-546.301876,595.995089,690.580042
,32,-513.119976,602.241381,655.439925
,34,-512.091397,602.116181,725.017952
,35,-512.090342,602.334086,760.085638
,39,-478.766023,608.73535,655.450923
,49,-681.123072,577.834859,797.517676
,50,-681.375193,578.26492,832.525039
,75,-563.242409,594.410679,868.530056
,76,-648.241326,581.671973,692.361277
,78,-612.573471,585.778095,761.435951
,88,-546.38986,596.588204,760.668644
,89,-686.636218,580.045572,623.800122
,91,-649.784465,582.277642,657.63042
,93,-647.440304,581.563632,762.488983
,97,-566.065123,594.455949,692.20836
,100,-543.924429,594.760005,794.710459
,102,-649.928856,582.182826,622.9981
,103,-476.123901,606.899097,794.214548
,105,-514.643035,603.310105,620.485886
,106,-513.598001,603.172407,690.330254
,110,-479.955197,609.012967,620.620639
,114,-577.989767,591.270245,831.149453
,116,-578.158154,590.857458,796.239517
,118,-546.921889,595.647873,621.057949
,121,-511.887517,602.728154,830.14669
,122,-615.012865,586.530043,656.908494
,124,-718.254803,576.328408,693.63727
,125,-511.767414,602.170588,794.964636
,126,-646.711157,581.880852,831.959141
,127,-612.509371,586.27981,831.449899
,128,-580.65962,591.8585,656.754411
,129,-720.408304,577.165007,623.884885
,131,-545.905003,596.713987,830.85995
,135,-614.01285,586.400733,726.813129
,136,-682.683874,578.565671,763.021998
,139,-683.107631,578.461218,728.094843
,140,-478.446997,608.987749,760.599101
Snapshot = 37 .,Track_ID,x,y,z
,3,-683.519724,578.618662,693.034489
,9,-647.620827,582.026465,797.452299
,13,-615.021808,586.92636,691.908859
,16,-613.137008,586.47022,796.685326
,22,-578.717511,591.122938,761.457947
,26,-547.064003,596.065132,656.122469
,27,-546.318901,596.004115,690.579209
,32,-513.112727,602.227078,655.439536
,34,-512.114587,602.133456,725.01973
,35,-512.099423,602.338724,760.083361
,39,-478.693425,608.671028,655.436148
,49,-681.183478,577.873574,797.515898
,50,-680.848566,577.925453,832.298135
,75,-563.924911,594.951638,868.9046
,76,-648.486282,581.838249,692.411324
,78,-612.619101,585.806229,761.446004
,88,-546.409704,596.602396,760.684752
,89,-686.855207,580.190184,623.823729
,91,-649.833762,582.313802,657.636696
,93,-648.231689,582.075067,762.743326
,97,-566.715436,594.990936,692.352112
,100,-543.884131,594.731205,794.688574
,102,-649.950768,582.201406,623.002322
,103,-475.783754,606.536607,794.02886
,105,-514.257146,602.940199,620.440783
,106,-513.290528,602.87996,690.246325
,110,-480.016825,609.103839,620.62886
,114,-577.776389,591.092305,831.034474
,116,-578.294851,590.987101,796.309282
,118,-546.778873,595.526562,621.05495
,121,-512.236551,603.048041,830.354263
,122,-614.960846,586.482551,656.893108
,124,-717.92614,576.11614,693.577336
,125,-511.767747,602.165894,794.959359
,126,-646.500112,581.729185,831.854826
,127,-612.579525,586.32819,831.481449
,128,-580.560471,591.775932,656.731859
,129,-720.255331,577.071135,623.852724
,131,-545.865566,596.621504,830.797961
,135,-614.053315,586.421868,726.821794
,136,-682.66971,578.554562,763.010278
,139,-683.260632,578.543731,728.137335
,140,-478.339419,608.875908,760.547888
Snapshot = 38 .,Track_ID,x,y,z
,3,-683.41041,578.551396,693.014271
,9,-647.583639,582.004108,797.430803
,13,-615.007671,586.91639,691.907914
,16,-613.62617,586.843431,796.885512
,22,-578.800677,591.188371,761.51688
,26,-547.116243,596.1154,656.129968
,27,-546.344549,596.01739,690.588763
,32,-513.164357,602.277457,655.447368
,34,-512.121253,602.140288,725.025118
,35,-512.053098,602.298037,760.068808
,39,-478.573099,608.532887,655.407598
,49,-681.618538,578.156356,797.676425
,50,-680.451137,577.687107,832.129221
,75,-564.486449,595.418137,869.229708
,76,-648.850022,582.103451,692.470535
,78,-612.541421,585.754655,761.418287
,88,-546.391721,596.586482,760.680642
,89,-686.603946,580.034463,623.789458
,91,-649.981124,582.419561,657.658748
,97,-567.055,595.271025,692.440318
,100,-543.999596,594.819634,794.746897
,102,-649.537898,581.894766,622.956385
,103,-475.652639,606.397105,793.952484
,105,-513.847164,602.526774,620.355687
,106,-512.949729,602.57171,690.152453
,110,-480.022019,609.116337,620.638969
,114,-577.587743,590.931084,830.937158
,116,-578.607476,591.299462,796.479974
,118,-546.933762,595.652734,621.067892
,121,-512.597042,603.377843,830.574779
,122,-614.709003,586.296168,656.847116
,124,-717.404206,575.796753,693.478576
,125,-511.799422,602.198138,794.983632
,126,-646.043944,581.421407,831.659973
,127,-612.469156,586.24029,831.417461
,128,-580.68742,591.883301,656.754077
,129,-720.042259,576.958683,623.840337
,131,-545.909516,596.660247,830.825012
,135,-614.142522,586.490133,726.853789
,136,-682.487882,578.428141,762.956566
,139,-683.382054,578.621634,728.175495
,140,-478.359985,608.895294,760.561441
,142,-684.546733,578.926051,658.529647
Snapshot = 39 .,Track_ID,x,y,z
,3,-683.2513,578.461385,692.989331
,9,-647.713754,582.100729,797.474628
,13,-615.230909,587.072112,691.959905
,16,-614.123358,587.201339,797.08692
,22,-578.837587,591.223142,761.531433
,26,-547.061572,596.076074,656.119303
,27,-546.25987,595.967233,690.570266
,32,-513.153011,602.269126,655.436648
,34,-512.12964,602.153119,725.024007
,35,-512.051057,602.301092,760.068363
,39,-478.519206,608.499143,655.411597
,49,-682.28103,578.582946,797.920937
,50,-680.229761,577.56238,832.022741
,75,-564.797407,595.68395,869.412453
,76,-649.496794,582.515238,692.594791
,78,-612.414444,585.671753,761.377739
,88,-546.360129,596.571457,760.663479
,91,-650.112545,582.519432,657.675856
,97,-567.09091,595.328514,692.48931
,100,-543.931803,594.79025,794.701072
,102,-648.965612,581.51539,622.908172
,103,-475.820456,606.582932,794.052855
,105,-513.520306,602.226911,620.329525
,106,-512.855107,602.499862,690.127402
,110,-480.014923,609.120392,620.633193
,114,-577.555568,590.917086,830.921328
,116,-579.095693,591.737078,796.707322
,118,-547.635664,596.251154,621.137935
,121,-512.878186,603.650016,830.748748
,122,-614.524481,586.177356,656.809901
,124,-716.840918,575.469423,693.373317
,125,-511.776704,602.191973,794.989853
,126,-645.429693,581.007815,831.383245
,127,-612.385366,586.193798,831.373969
,128,-581.003114,592.150836,656.813622
,129,-720.035288,576.978624,623.867332
,131,-545.98628,596.730512,830.863227
,135,-614.559335,586.811964,726.965435
,136,-682.563285,578.481853,762.981728
,139,-683.262687,578.547564,728.132003
,140,-478.235896,608.778815,760.504952
,142,-684.754807,579.075163,658.563863
,143,-685.704136,579.468342,623.703029
,144,-647.660931,581.843748,762.491149
Snapshot = 40 .,Track_ID,x,y,z
,3,-683.064945,578.349516,692.945228
,9,-647.869282,582.211182,797.521786
,13,-615.255432,587.100218,691.957961
,16,-614.407668,587.432575,797.209287
,22,-578.834268,591.228975,761.52399
,26,-547.02819,596.048773,656.089919
,27,-546.259967,595.974565,690.565267
,32,-513.103979,602.234021,655.423373
,34,-512.086412,602.123763,724.998789
,35,-512.047558,602.29737,760.051367
,39,-478.519997,608.528832,655.401488
,49,-682.99554,579.034393,798.175002
,50,-680.323855,577.65278,832.069566
,75,-564.71906,595.63196,869.363295
,76,-650.062637,582.905362,692.733155
,78,-612.054481,585.404329,761.24243
,88,-546.350076,596.564736,760.655036
,91,-650.211333,582.594113,657.682577
,97,-566.56095,594.919421,692.319062
,100,-543.715717,594.59809,794.591369
,102,-648.315313,581.064333,622.83413
,103,-476.191417,606.99508,794.248931
,105,-513.460664,602.178114,620.314861
,106,-513.069874,602.707158,690.17867
,110,-479.973194,609.068235,620.617084
,114,-577.720885,591.059366,830.997925
,116,-579.508549,592.104734,796.899898
,121,-512.96281,603.73925,830.789463
,122,-614.399947,586.076069,656.793404
,124,-716.403858,575.211664,693.285388
,125,-511.809059,602.253045,794.990575
,126,-644.887569,580.638937,831.131401
,127,-612.238781,586.087567,831.29065
,128,-581.418303,592.49097,656.874611
,129,-720.139047,577.04314,623.841115
,131,-546.228847,596.969691,831.000536
,135,-615.224632,587.314485,727.147347
,136,-682.856871,578.687677,763.073933
,139,-683.074276,578.442388,728.077402
,140,-478.383689,608.936147,760.564274
,142,-684.762,579.083856,658.558586
,143,-684.970268,579.030643,623.611823
,144,-647.739889,581.832889,762.560915
,145,-548.408219,596.926449,621.217754
Snapshot = 41 .,Track_ID,x,y,z
,3,-683.086496,578.366846,692.956059
,9,-647.949129,582.271088,797.554614
,13,-615.247461,587.091497,691.956628
,16,-614.36612,587.413106,797.192901
,22,-578.738591,591.155571,761.469278
,26,-546.950162,595.98123,656.075589
,27,-546.27134,595.990895,690.567878
,32,-513.056695,602.192973,655.416707
,34,-512.038379,602.08763,724.98107
,35,-512.02777,602.285706,760.043146
,39,-478.685232,608.682721,655.423095
,49,-683.591155,579.412824,798.405405
,50,-680.754888,577.928564,832.258809
,75,-564.110003,595.15449,869.0263
,76,-650.606234,583.259299,692.874351
,78,-611.871875,585.284045,761.188995
,88,-546.373974,596.590759,760.665867
,91,-650.078717,582.493575,657.675023
,100,-543.310928,594.263956,794.38274
,102,-647.834094,580.733725,622.800691
,103,-476.74447,607.574004,794.546877
,105,-513.803908,602.505083,620.367518
,106,-513.497644,603.089589,690.29776
,110,-479.906845,609.027075,620.611585
,114,-578.039953,591.33615,831.169672
,116,-579.919503,592.433702,797.094863
,121,-512.825612,603.610578,830.69809
,122,-614.501207,586.161748,656.809345
,124,-716.250525,575.115598,693.264115
,125,-511.817557,602.267543,794.995797
,126,-644.508054,580.38726,830.970152
,127,-612.176098,586.05099,831.266488
,128,-581.722151,592.73026,656.938878
,129,-720.625181,577.335921,623.903437
,131,-546.503867,597.220063,831.157341
,135,-615.911203,587.829309,727.366252
,136,-683.206586,578.919108,763.186857
,139,-682.808213,578.284805,728.010914
,140,-478.588513,609.145943,760.663867
,142,-684.857566,579.146928,658.586525
,143,-685.084387,579.104491,623.642928
,144,-647.695147,581.825973,762.540641
,145,-548.111411,596.672828,621.176261
,146,-648.283596,581.974696,727.592156
Snapshot = 42 .,Track_ID,x,y,z
,3,-683.239024,578.464551,692.980943
,9,-647.860284,582.206183,797.529618
,13,-615.058218,586.963826,691.920468
,16,-613.820191,587.00729,796.967775
,22,-578.684309,591.071864,761.417843
,26,-546.879244,595.922518,656.06709
,27,-546.258731,595.976064,690.571877
,32,-513.128099,602.260627,655.437203
,34,-512.078621,602.118264,725.001344
,35,-512.031116,602.280013,760.041646
,39,-478.746873,608.768122,655.429149
,49,-683.901488,579.59568,798.544158
,50,-681.574074,578.410116,832.613245
,76,-650.835692,583.413243,692.916344
,78,-611.849212,585.261049,761.18544
,88,-546.425298,596.634196,760.695473
,91,-649.724198,582.239121,657.626754
,100,-542.936162,593.924711,794.206772
,102,-647.634213,580.594973,622.778306
,103,-477.31384,608.165008,794.870708
,105,-514.458457,603.137691,620.457835
,106,-513.93937,603.491378,690.424348
,110,-479.865894,608.932731,620.609419
,114,-578.428105,591.65737,831.378968
,116,-580.062491,592.548348,797.163184
,121,-512.423296,603.239534,830.470298
,122,-614.628073,586.247622,656.838007
,124,-716.564663,575.309397,693.332602
,125,-511.915554,602.337474,795.042955
,126,-644.501416,580.376179,830.980817
,127,-612.182569,586.046436,831.285096
,128,-581.785376,592.777612,656.961873
,129,-721.372408,577.748069,623.976757
,131,-546.774819,597.455492,831.310813
,135,-616.504069,588.279283,727.541165
,136,-683.536776,579.122793,763.28995
,139,-682.779357,578.274141,728.010525
,140,-479.071245,609.624135,760.907768
,142,-685.097329,579.292013,658.633517
,143,-684.903114,578.991789,623.612934
,144,-647.687315,581.889906,762.536308
,145,-548.178746,596.734844,621.208589
,146,-648.264655,581.960005,727.593322
,149,-563.131568,594.328194,868.435629
Snapshot = 43 .,Track_ID,x,y,z
,3,-683.418575,578.577558,693.014715
,9,-647.678844,582.074373,797.47074
,13,-614.989369,586.906808,691.908303
,22,-578.645788,591.085556,761.436006
,26,-546.904045,595.938571,656.085864
,27,-546.230514,595.946958,690.565545
,32,-513.090425,602.235326,655.429316
,34,-512.145221,602.17592,725.029728
,35,-512.045683,602.298565,760.066753
,39,-478.698632,608.702245,655.405043
,49,-683.795035,579.519278,798.505887
,50,-681.696885,578.482353,832.662959
,76,-650.731933,583.336979,692.899458
,78,-612.281995,585.57502,761.341801
,88,-546.454223,596.652915,760.705582
,91,-649.360541,581.965198,657.578429
,100,-542.687666,593.705834,794.092904
,102,-647.937631,580.799464,622.808579
,103,-477.921883,608.820946,795.210869
,106,-514.278184,603.794545,690.519775
,110,-479.755664,608.805226,620.585257
,114,-578.781764,591.940013,831.559713
,116,-579.860083,592.375601,797.066424
,121,-511.796922,602.646808,830.089589
,122,-614.77899,586.356824,656.857448
,124,-717.255955,575.7246,693.450137
,125,-512.04746,602.442761,795.095279
,126,-644.99505,580.715951,831.20361
,127,-612.306297,586.13167,831.350084
,128,-581.623863,592.647108,656.933656
,131,-546.869385,597.527174,831.362248
,135,-616.816373,588.501299,727.632593
,136,-683.777927,579.248437,763.355994
,139,-683.04792,578.438611,728.089566
,140,-479.528927,610.100827,761.131616
,142,-685.470039,579.530998,658.687951
,143,-685.213391,579.157731,623.65376
,144,-647.454218,581.665474,762.515645
,145,-548.118354,596.675938,621.191536
,146,-648.299871,581.978001,727.60482
,149,-563.099324,594.298033,868.417298
,153,-613.04458,586.408759,796.632113
Snapshot = 44 .,Track_ID,x,y,z
,3,-683.433628,578.581613,693.021991
,9,-647.509541,581.960532,797.413028
,13,-615.055663,586.954522,691.910692
,22,-578.736633,591.150294,761.490385
,26,-546.872398,595.911631,656.07731
,27,-546.282102,595.989145,690.572821
,32,-513.124753,602.264793,655.437592
,34,-512.16605,602.196639,725.042115
,35,-512.034102,602.293093,760.074307
,39,-478.510638,608.534192,655.370993
,49,-683.091273,579.090299,798.263486
,50,-681.946479,578.633409,832.769606
,76,-650.007147,582.849844,692.753095
,78,-612.728748,585.900462,761.501716
,88,-546.42895,596.632363,760.69314
,91,-649.114363,581.797173,657.531771
,100,-542.747349,593.756297,794.125564
,102,-648.720601,581.339394,622.891119
,103,-478.466868,609.443973,795.529256
,106,-514.334451,603.851424,690.537772
,110,-479.634644,608.685359,620.583646
,114,-578.92103,592.058547,831.630756
,116,-579.195314,591.836143,796.760757
,121,-511.155552,602.044416,829.717545
,122,-614.847589,586.409953,656.879055
,125,-512.089022,602.494196,795.138049
,127,-612.502595,586.285031,831.446344
,128,-581.429481,592.502606,656.900718
,131,-546.753045,597.425581,831.30287
,135,-616.69409,588.41437,727.598266
,136,-683.877271,579.314537,763.388821
,139,-683.490424,578.723754,728.214766
,140,-479.967181,610.542608,761.344245
,142,-685.692166,579.673083,658.714669
,143,-685.253634,579.184282,623.663647
,144,-647.286887,581.605569,762.377614
,145,-548.023038,596.587871,621.175317
,146,-648.377774,582.032575,727.61704
,149,-563.345682,594.487388,868.554329
,153,-612.98548,586.371849,796.614783
,154,-645.805848,581.263686,831.569433
,155,-718.110884,576.245284,693.606775
,156,-720.409887,577.172061,623.88644
,158,-513.951326,602.647974,620.414399
Snapshot = 45 .,Track_ID,x,y,z
,3,-683.340367,578.525845,692.998996
,9,-647.524261,581.974391,797.400864
,13,-615.237797,587.082721,691.959738
,22,-578.808578,591.210561,761.516436
,26,-546.915932,595.953485,656.083087
,27,-546.28599,595.998144,690.571044
,32,-513.0948,602.240492,655.426872
,34,-512.139624,602.17492,725.017064
,35,-512.039698,602.301314,760.076751
,39,-478.354222,608.357446,655.347553
,50,-681.72302,578.501377,832.660348
,78,-613.241212,586.272006,761.671297
,88,-546.404566,596.613283,760.678476
,91,-649.183934,581.84933,657.545435
,100,-543.099341,594.071352,794.294312
,103,-478.956405,609.982987,795.798263
,106,-513.977044,603.535953,690.433957
,110,-479.677275,608.758735,620.588478
,114,-578.750186,591.9201,831.543605
,121,-510.577197,601.515484,829.369329
,122,-614.725916,586.325802,656.854615
,125,-512.06193,602.46909,795.119219
,127,-612.753355,586.489189,831.557047
,128,-581.348496,592.436257,656.879222
,131,-546.452724,597.165683,831.132956
,135,-615.971748,587.863969,727.383638
,136,-683.800895,579.270183,763.353494
,139,-683.927539,579.017729,728.327412
,140,-480.136804,610.723326,761.422453
,142,-685.674891,579.66389,658.700782
,143,-685.312845,579.222664,623.663869
,144,-647.09045,581.480258,762.302794
,145,-547.752726,596.362273,621.137046
,146,-648.79406,582.326217,727.730297
,149,-563.155633,594.319751,868.433573
,153,-612.908494,586.316859,796.569624
,154,-646.510332,581.752486,831.86838
,155,-718.454878,576.481019,693.672374
,156,-720.329346,577.140039,623.860334
,158,-513.796298,602.506388,620.350466
,159,-578.344565,591.066421,796.336555
,160,-648.983026,582.142527,692.494642
,161,-681.941564,578.376761,797.798014
,162,-649.693676,582.028437,622.971383
Snapshot = 46 .,Track_ID,x,y,z
,3,-683.200254,578.434223,692.976666
,9,-647.623354,582.04199,797.407585
,13,-615.258709,587.100579,691.966793
,22,-578.766253,591.17529,761.48172
,26,-546.908794,595.949819,656.066923
,27,-546.320345,596.031804,690.579542
,32,-513.111616,602.237798,655.432649
,34,-512.135264,602.171921,725.02073
,35,-512.070179,602.332364,760.066086
,39,-478.336892,608.35103,655.343998
,50,-681.520251,578.374234,832.577141
,78,-613.514718,586.476247,761.76428
,88,-546.411939,596.623226,760.679753
,91,-649.682483,582.215653,657.622421
,100,-543.501741,594.425177,794.499997
,103,-479.220385,610.266186,795.945737
,106,-513.400981,603.01202,690.27382
,110,-479.882238,608.95495,620.612252
,114,-578.29892,591.547112,831.306814
,121,-510.253561,601.227341,829.196416
,122,-614.525619,586.180467,656.818344
,125,-511.950547,602.371746,795.060452
,127,-612.941682,586.636246,831.651918
,128,-581.466072,592.530657,656.904717
,131,-546.040576,596.814219,830.906442
,136,-683.763097,579.280237,763.362659
,139,-684.204545,579.201196,728.379958
,140,-479.99151,610.574408,761.354354
,142,-685.379722,579.479535,658.653235
,143,-685.130017,579.109518,623.646872
,144,-647.040015,581.465177,762.323402
,145,-547.582659,596.207106,621.109218
,149,-562.978915,594.190497,868.336535
,153,-613.095738,586.467249,796.651887
,154,-646.638476,581.843526,831.923536
,155,-718.303516,576.379176,693.644046
,156,-720.188538,577.049472,623.850724
,158,-513.60611,602.321644,620.335468
,159,-578.688947,591.417413,796.5198
,160,-649.094395,582.248092,692.538079
,161,-682.109089,578.483214,797.865724
,162,-649.803239,582.099563,622.987102
,163,-615.04747,587.193507,727.105465
Snapshot = 47 .,Track_ID,x,y,z
,3,-683.067,578.351932,692.948727
,9,-647.743499,582.125058,797.503123
,13,-615.239074,587.086637,691.962293
,22,-578.73019,591.151239,761.471777
,26,-546.899157,595.940904,656.069534
,27,-546.303167,596.018029,690.583986
,32,-513.145263,602.260849,655.443536
,34,-512.087176,602.128706,725.013953
,35,-512.054959,602.32231,760.071918
,39,-478.492447,608.491311,655.400099
,50,-681.131876,578.126445,832.419669
,78,-613.496193,586.45875,761.758615
,88,-546.425201,596.631974,760.692196
,91,-650.466814,582.783745,657.739067
,100,-543.891949,594.771559,794.697906
,103,-479.187113,610.23508,795.930628
,106,-512.723103,602.391298,690.104683
,110,-480.229106,609.34674,620.664965
,114,-577.711331,591.058255,830.99126
,121,-510.303872,601.274416,829.227633
,122,-614.391005,586.086762,656.794404
,125,-511.835749,602.26957,795.004517
,127,-613.035027,586.711205,831.696188
,128,-581.642512,592.661855,656.946432
,131,-545.615819,596.455089,830.691925
,136,-683.593516,579.136069,763.309669
,139,-684.134696,579.150761,728.400288
,140,-479.465508,610.045309,761.103677
,142,-684.947356,579.210472,658.591358
,143,-684.950744,579.029866,623.645483
,144,-647.014741,581.439793,762.339121
,145,-547.432256,596.080101,621.098498
,149,-562.583055,593.881469,868.127129
,153,-613.319364,586.639662,796.759757
,154,-646.738624,581.911208,831.98047
,155,-718.140712,576.29172,693.613163
,156,-720.097554,577.001925,623.853224
,158,-513.785453,602.496112,620.387459
,159,-578.722399,591.455684,796.540907
,160,-649.193821,582.33677,692.588014
,161,-682.011801,578.418837,797.836563
,162,-649.81607,582.107506,622.989824
,163,-613.970386,586.414008,726.813462
,164,-565.490726,594.028109,692.115877
Snapshot = 48 .,Track_ID,x,y,z
,3,-683.077387,578.36032,692.947838
,9,-647.796378,582.157469,797.519398
,13,-615.000062,586.920556,691.911747
,22,-578.732106,591.151044,761.472
,26,-546.919737,595.957151,656.0742
,27,-546.263272,595.983841,690.581264
,32,-513.153442,602.26807,655.44498
,34,-512.116267,602.153341,725.028506
,35,-512.048085,602.311535,760.074085
,39,-478.736042,608.726241,655.446702
,50,-680.922247,577.994746,832.334407
,78,-612.91702,586.075153,761.598921
,88,-546.428575,596.633279,760.69464
,100,-544.481148,595.281606,794.984521
,103,-478.819499,609.834513,795.730331
,106,-512.114587,601.845063,689.941157
,110,-480.644365,609.830097,620.723065
,114,-577.095762,590.569732,830.683315
,121,-510.854342,601.773937,829.536688
,122,-614.504706,586.159526,656.816955
,125,-511.734295,602.181336,794.957803
,127,-612.971899,586.657881,831.674692
,128,-581.731552,592.733148,656.958929
,131,-545.325191,596.188359,830.527899
,136,-683.505226,579.06947,763.265343
,139,-683.737768,578.890224,728.28903
,142,-684.529098,578.940215,658.521593
,143,-684.770721,578.909665,623.64976
,144,-647.175268,581.480452,762.417329
,145,-547.529558,596.166586,621.122382
,149,-562.366456,593.693086,867.992653
,153,-613.586011,586.826823,796.872292
,154,-646.262599,581.588544,831.757066
,155,-717.454058,575.874573,693.489574
,156,-720.154516,577.035475,623.857279
,158,-514.0819,602.76112,620.414121
,159,-578.755282,591.468015,796.556182
,160,-649.150801,582.28378,692.570073
,161,-682.136584,578.49735,797.882721
,162,-649.663348,581.990694,622.985269
,163,-613.795029,586.278505,726.764638
,164,-565.334852,593.895522,692.078495
,166,-478.69198,609.246897,760.72219
Snapshot = 49 .,Track_ID,x,y,z
,3,-683.106798,578.376094,692.953393
,9,-647.801933,582.158886,797.515232
,13,-614.968067,586.899088,691.903248
,22,-578.780764,591.18526,761.506771
,26,-546.978226,596.000032,656.095863
,27,-546.266091,595.980397,690.579653
,32,-513.136737,602.249796,655.432593
,34,-512.102423,602.137927,725.024118
,35,-512.029672,602.293482,760.078806
,39,-478.899124,608.900043,655.492638
,50,-680.863147,577.958531,832.297802
,78,-612.307102,585.596378,761.342023
,88,-546.409329,596.613588,760.683808
,100,-545.082373,595.808706,795.268081
,106,-511.720853,601.478573,689.829511
,110,-481.097561,610.341367,620.790942
,114,-576.643052,590.204742,830.455245
,122,-614.609854,586.242956,656.826064
,125,-511.650254,602.100878,794.934863
,127,-612.731442,586.467943,831.557935
,128,-581.697058,592.70557,656.943654
,131,-545.275741,596.149616,830.498126
,136,-683.541637,579.102936,763.295171
,139,-683.093162,578.456747,728.09251
,142,-684.309776,578.782077,658.493431
,143,-684.668045,578.853314,623.607935
,144,-647.509569,581.719604,762.478207
,145,-547.618972,596.240322,621.117994
,149,-562.247644,593.59166,867.89467
,153,-613.659275,586.873759,796.893566
,154,-645.725696,581.215389,831.514665
,155,-716.76371,575.453898,693.365152
,156,-720.38628,577.180699,623.871887
,158,-514.644632,603.327463,620.47822
,159,-578.749631,591.47132,796.550683
,160,-649.233286,582.314441,692.501918
,161,-682.047433,578.436306,797.850838
,162,-649.250478,581.716882,622.951275
,163,-613.947418,586.375932,726.800465
,164,-565.077703,593.69167,691.95385
,166,-478.194723,608.741738,760.480623
,167,-478.159812,609.1047,795.345345
,168,-511.870478,602.696854,830.106697
,169,-649.735279,582.255979,657.641529
Snapshot = 50 .,Track_ID,x,y,z
,3,-683.180118,578.42353,692.964668
,9,-647.687759,582.091453,797.428525
,13,-615.006227,586.933387,691.903915
,22,-578.811619,591.216282,761.516603
,26,-546.926652,595.962567,656.089975
